id;CFR;MONTH;Gear;VL;harbour;fishday;avg_depth;GVL_sum
3173;boat_104;August;OTB;VL1218;LIVORNO;7;7,25333E+14;5,80408E+14
3173;boat_104;February;OTB;VL1218;LIVORNO;5;7,25333E+14;3,7727E+14
3173;boat_104;March;OTB;VL1218;LIVORNO;6;7,25333E+14;1,87927E+14
3173;boat_104;November;OTB;VL1218;LIVORNO;6;7,25333E+14;0
3173;boat_122;December;OTB;VL1824;LIVORNO;6;7,25333E+14;2,62084E+14
3173;boat_122;January;OTB;VL1824;LIVORNO;5;7,25333E+14;3,90671E+14
3173;boat_122;June;OTB;VL1824;LIVORNO;6;7,25333E+14;2,03375E+14
3173;boat_150;June;OTB;VL1218;LIVORNO;7;7,25333E+14;1,17705E+12
3173;boat_150;March;OTB;VL1218;LIVORNO;10;7,25333E+14;7,35751E+14
3173;boat_18;December;OTB;VL1824;LIVORNO;6;7,25333E+14;1,69937E+14
3173;boat_88;March;OTB;VL1218;LIVORNO;9;7,25333E+14;1,04601E+14
3173;boat_88;February;OTB;VL1218;LIVORNO;9;7,25333E+14;6,21681E+14
3174;boat_104;May;OTB;VL1218;LIVORNO;6;6,23016E+14;3,32918E+14
3174;boat_122;June;OTB;VL1824;LIVORNO;6;6,23016E+14;1,61266E+14
3174;boat_122;August;OTB;VL1824;LIVORNO;5;6,23016E+14;2,05792E+14
3174;boat_18;August;OTB;VL1824;LIVORNO;6;6,23016E+14;1,5559E+13
3174;boat_18;November;OTB;VL1824;LIVORNO;7;6,23016E+14;5,15466E+14
3174;boat_18;March;OTB;VL1824;LIVORNO;6;6,23016E+14;6,65434E+14
3174;boat_18;June;OTB;VL1824;LIVORNO;6;6,23016E+14;1,11258E+14
3174;boat_18;September;OTB;VL1824;LIVORNO;6;6,23016E+14;9,66832E+14
3175;boat_122;August;OTB;VL1824;LIVORNO;5;4,76552E+14;6,65112E+14
3175;boat_122;December;OTB;VL1824;LIVORNO;6;4,76552E+14;5,86974E+13
3175;boat_18;September;OTB;VL1824;LIVORNO;6;4,76552E+14;9,79647E+14
3175;boat_18;November;OTB;VL1824;LIVORNO;7;4,76552E+14;2,72027E+14
3175;boat_18;January;OTB;VL1824;LIVORNO;6;4,76552E+14;1,08604E+14
3175;boat_18;February;OTB;VL1824;LIVORNO;6;4,76552E+14;3,17577E+14
3175;boat_18;July;OTB;VL1824;LIVORNO;6;4,76552E+14;5,95071E+14
3175;boat_18;August;OTB;VL1824;LIVORNO;6;4,76552E+14;2,89808E+14
3175;boat_18;December;OTB;VL1824;LIVORNO;6;4,76552E+14;7,5929E+14
3175;boat_18;June;OTB;VL1824;LIVORNO;6;4,76552E+14;8,68248E+14
3176;boat_104;September;OTB;VL1218;LIVORNO;5;8488;0
3176;boat_104;April;OTB;VL1218;LIVORNO;4;8488;4,18276E+14
3176;boat_122;March;OTB;VL1824;LIVORNO;6;8488;1,41886E+14
3176;boat_122;September;OTB;VL1824;LIVORNO;5;8488;3,12526E+13
3176;boat_150;April;OTB;VL1218;LIVORNO;7;8488;1,02349E+14
3176;boat_18;March;OTB;VL1824;LIVORNO;6;8488;1,42862E+14
3176;boat_18;May;OTB;VL1824;LIVORNO;6;8488;9,20615E+14
3176;boat_18;September;OTB;VL1824;LIVORNO;6;8488;1,04023E+13
3176;boat_18;February;OTB;VL1824;LIVORNO;6;8488;7,89182E+14
3176;boat_18;April;OTB;VL1824;LIVORNO;6;8488;2,71305E+13
3176;boat_18;June;OTB;VL1824;LIVORNO;6;8488;5,07739E+14
3177;boat_104;July;OTB;VL1218;LIVORNO;7;1,09865E+14;4,29699E+14
3177;boat_104;September;OTB;VL1218;LIVORNO;5;1,09865E+14;4,49992E+13
3177;boat_104;December;OTB;VL1218;LIVORNO;6;1,09865E+14;3,39624E+14
3177;boat_104;August;OTB;VL1218;LIVORNO;7;1,09865E+14;2,26875E+14
3177;boat_104;January;OTB;VL1218;LIVORNO;6;1,09865E+14;8,50858E+14
3177;boat_104;April;OTB;VL1218;LIVORNO;4;1,09865E+14;2,10814E+14
3177;boat_104;May;OTB;VL1218;LIVORNO;6;1,09865E+14;3,02891E+14
3177;boat_104;March;OTB;VL1218;LIVORNO;6;1,09865E+14;6,63118E+14
3177;boat_104;June;OTB;VL1218;LIVORNO;7;1,09865E+14;1,73493E+14
3177;boat_122;June;OTB;VL1824;LIVORNO;6;1,09865E+14;1,67731E+14
3177;boat_122;September;OTB;VL1824;LIVORNO;5;1,09865E+14;1,35529E+13
3177;boat_150;April;OTB;VL1218;LIVORNO;7;1,09865E+14;2,5508E+14
3177;boat_150;May;OTB;VL1218;LIVORNO;9;1,09865E+14;8,89385E+14
3177;boat_150;March;OTB;VL1218;LIVORNO;10;1,09865E+14;5,90039E+14
3177;boat_37;July;OTB;VL1218;PIOMBINO;15;1,09865E+14;8,48863E+14
3177;boat_37;September;OTB;VL1218;PIOMBINO;10;1,09865E+14;3,14796E+14
3177;boat_37;June;OTB;VL1218;PIOMBINO;15;1,09865E+14;1,56819E+14
3177;boat_37;August;OTB;VL1218;PIOMBINO;12;1,09865E+14;1,72487E+13
3177;boat_88;September;OTB;VL1218;LIVORNO;8;1,09865E+14;1,5577E+14
3177;boat_88;August;OTB;VL1218;LIVORNO;8;1,09865E+14;1,18935E+14
3177;boat_88;April;OTB;VL1218;LIVORNO;5;1,09865E+14;3,36084E+14
3177;boat_88;July;OTB;VL1218;LIVORNO;7;1,09865E+14;6,89563E+14
3177;boat_88;May;OTB;VL1218;LIVORNO;12;1,09865E+14;6,32214E+14
3178;boat_104;April;OTB;VL1218;LIVORNO;4;11525;2,01939E+14
3178;boat_104;July;OTB;VL1218;LIVORNO;7;11525;2,73029E+14
3178;boat_122;August;OTB;VL1824;LIVORNO;5;11525;6,62879E+14
3178;boat_18;August;OTB;VL1824;LIVORNO;6;11525;1,71926E+14
3178;boat_37;April;OTB;VL1218;PIOMBINO;11;11525;7,82276E+14
3178;boat_37;July;OTB;VL1218;PIOMBINO;15;11525;8,22629E+14
3179;boat_104;August;OTB;VL1218;LIVORNO;7;1,11161E+14;0
3179;boat_104;July;OTB;VL1218;LIVORNO;7;1,11161E+14;1,6104E+14
3179;boat_122;July;OTB;VL1824;LIVORNO;5;1,11161E+14;6,96866E+14
3179;boat_37;July;OTB;VL1218;PIOMBINO;15;1,11161E+14;1,09939E+14
3179;boat_88;July;OTB;VL1218;LIVORNO;7;1,11161E+14;2,87365E+14
3180;boat_20;July;OTB;VL1218;PIOMBINO;9;1,11211E+14;3,39372E+13
3180;boat_37;April;OTB;VL1218;PIOMBINO;11;1,11211E+14;5,03065E+13
3180;boat_37;July;OTB;VL1218;PIOMBINO;15;1,11211E+14;6,80075E+14
3180;boat_88;May;OTB;VL1218;LIVORNO;12;1,11211E+14;4,9708E+14
3180;boat_88;July;OTB;VL1218;LIVORNO;7;1,11211E+14;2,74825E+14
3182;boat_20;June;OTB;VL1218;PIOMBINO;9;1,19778E+14;8,44966E+14
3182;boat_20;December;OTB;VL1218;PIOMBINO;8;1,19778E+14;4,18558E+14
3182;boat_37;June;OTB;VL1218;PIOMBINO;15;1,19778E+14;3,04263E+14
3183;boat_20;May;OTB;VL1218;PIOMBINO;8;1,16533E+14;2,18271E+14
3183;boat_20;February;OTB;VL1218;PIOMBINO;6;1,16533E+14;8,77077E+14
3183;boat_20;July;OTB;VL1218;PIOMBINO;9;1,16533E+14;1,31873E+14
3183;boat_20;September;OTB;VL1218;PIOMBINO;11;1,16533E+14;4,65238E+14
3183;boat_37;May;OTB;VL1218;PIOMBINO;11;1,16533E+14;1,5309E+14
3183;boat_37;July;OTB;VL1218;PIOMBINO;15;1,16533E+14;7,48748E+14
3183;boat_37;September;OTB;VL1218;PIOMBINO;10;1,16533E+14;1,8646E+13
3183;boat_37;February;OTB;VL1218;PIOMBINO;10;1,16533E+14;2,16654E+14
3185;boat_166;July;OTB;VL2440;PORTOFERRAIO;6;5,74826E+14;3,98058E+14
3185;boat_20;January;OTB;VL1218;PIOMBINO;8;5,74826E+14;6,9423E+14
3185;boat_20;August;OTB;VL1218;PIOMBINO;11;5,74826E+14;2,64637E+14
3185;boat_20;February;OTB;VL1218;PIOMBINO;6;5,74826E+14;9,92785E+13
3185;boat_20;July;OTB;VL1218;PIOMBINO;9;5,74826E+14;1,23855E+14
3185;boat_20;April;OTB;VL1218;PIOMBINO;7;5,74826E+14;1,1551E+14
3185;boat_20;March;OTB;VL1218;PIOMBINO;7;5,74826E+14;1,54917E+14
3185;boat_20;June;OTB;VL1218;PIOMBINO;9;5,74826E+14;4,18952E+14
3185;boat_20;December;OTB;VL1218;PIOMBINO;8;5,74826E+14;3,89452E+14
3185;boat_231;May;OTB;VL2440;PORTOFERRAIO;4;5,74826E+14;7,42405E+13
3185;boat_34;July;OTB;VL2440;PORTOFERRAIO;4;5,74826E+14;3,97187E+14
3185;boat_37;May;OTB;VL1218;PIOMBINO;11;5,74826E+14;5,44165E+14
3185;boat_37;June;OTB;VL1218;PIOMBINO;15;5,74826E+14;2,50221E+14
3185;boat_37;September;OTB;VL1218;PIOMBINO;10;5,74826E+14;4,14504E+14
3185;boat_37;January;OTB;VL1218;PIOMBINO;10;5,74826E+14;1,07014E+14
3185;boat_37;February;OTB;VL1218;PIOMBINO;10;5,74826E+14;1,195E+14
3185;boat_37;July;OTB;VL1218;PIOMBINO;15;5,74826E+14;1,35856E+14
3185;boat_37;March;OTB;VL1218;PIOMBINO;12;5,74826E+14;1,72468E+14
3185;boat_37;December;OTB;VL1218;PIOMBINO;7;5,74826E+14;1,36575E+14
3185;boat_37;April;OTB;VL1218;PIOMBINO;11;5,74826E+14;1,5458E+14
3185;boat_62;August;OTB;VL1218;MARCIANA MARINA;11;5,74826E+14;9,25544E+14
3185;boat_62;May;OTB;VL1218;MARCIANA MARINA;5;5,74826E+14;2,77607E+14
3185;boat_62;June;OTB;VL1218;MARCIANA MARINA;9;5,74826E+14;1,49514E+14
3185;boat_62;September;OTB;VL1218;MARCIANA MARINA;9;5,74826E+14;9,88319E+14
3185;boat_62;July;OTB;VL1218;MARCIANA MARINA;12;5,74826E+14;8,38188E+14
3185;boat_62;April;OTB;VL1218;MARCIANA MARINA;2;5,74826E+14;5,55898E+13
3189;boat_20;January;OTB;VL1218;PIOMBINO;8;9,36471E+14;2,28602E+14
3189;boat_20;August;OTB;VL1218;PIOMBINO;11;9,36471E+14;0
3189;boat_20;March;OTB;VL1218;PIOMBINO;7;9,36471E+14;6,44968E+14
3189;boat_23;January;OTB;VL1824;PORTO SANTO STEFANO;;9,36471E+14;0
3189;boat_25;February;OTB;VL2440;PORTO SANTO STEFANO;6;9,36471E+14;2,84716E+14
3189;boat_62;August;OTB;VL1218;MARCIANA MARINA;11;9,36471E+14;0
3190;boat_114;April;OTB;VL1218;CASTIGLIONE DELLA PESCAIA;9;1,13694E+14;2,06517E+14
3190;boat_133;January;OTB;VL1218;PORTO SANTO STEFANO;6;1,13694E+14;1,62369E+14
3190;boat_133;December;OTB;VL1218;PORTO SANTO STEFANO;9;1,13694E+14;3,01633E+14
3190;boat_20;February;OTB;VL1218;PIOMBINO;6;1,13694E+14;6,13935E+14
3190;boat_20;September;OTB;VL1218;PIOMBINO;11;1,13694E+14;6,89509E+14
3190;boat_20;December;OTB;VL1218;PIOMBINO;8;1,13694E+14;1,66329E+14
3190;boat_20;January;OTB;VL1218;PIOMBINO;8;1,13694E+14;2,36911E+14
3190;boat_23;February;OTB;VL1824;PORTO SANTO STEFANO;;1,13694E+14;8,88331E+14
3190;boat_23;December;OTB;VL1824;PORTO SANTO STEFANO;;1,13694E+14;1,03238E+14
3190;boat_25;March;OTB;VL2440;PORTO SANTO STEFANO;7;1,13694E+14;0
3190;boat_37;January;OTB;VL1218;PIOMBINO;10;1,13694E+14;2,37376E+14
3190;boat_37;April;OTB;VL1218;PIOMBINO;11;1,13694E+14;3,46054E+14
3190;boat_38;April;OTB;VL1218;CASTIGLIONE DELLA PESCAIA;8;1,13694E+14;1,08031E+14
3190;boat_39;September;OTB;VL1218;CASTIGLIONE DELLA PESCAIA;9;1,13694E+14;6,36802E+14
3190;boat_48;December;OTB;VL1824;PORTO SANTO STEFANO;9;1,13694E+14;2,50245E+14
3193;boat_137;December;OTB;VL1218;PORTO ERCOLE;9;1,76257E+14;1,24835E+14
3193;boat_141;January;OTB;VL1824;PORTO SANTO STEFANO;6;1,76257E+14;1,96054E+14
3193;boat_195;April;OTB;VL2440;PIOMBINO;4;1,76257E+14;3,11338E+14
3193;boat_22;July;OTB;VL1824;PORTO SANTO STEFANO;13;1,76257E+14;4,39379E+14
3193;boat_22;January;OTB;VL1824;PORTO SANTO STEFANO;14;1,76257E+14;1,42762E+14
3193;boat_31;December;OTB;VL1218;PORTO SANTO STEFANO;14;1,76257E+14;4,40898E+14
3193;boat_38;April;OTB;VL1218;CASTIGLIONE DELLA PESCAIA;8;1,76257E+14;2,03178E+14
3193;boat_48;July;OTB;VL1824;PORTO SANTO STEFANO;8;1,76257E+14;2,26118E+14
3193;boat_70;April;OTB;VL2440;PORTO SANTO STEFANO;12;1,76257E+14;2,04259E+14
3193;boat_75;July;OTB;VL1824;PORTO SANTO STEFANO;7;1,76257E+14;1,25746E+14
3193;boat_80;January;OTB;VL1824;PORTO SANTO STEFANO;10;1,76257E+14;6,81564E+12
3193;boat_84;January;OTB;VL1824;PORTO SANTO STEFANO;14;1,76257E+14;8,17144E+14
3194;boat_138;June;OTB;VL1824;VIAREGGIO;5;1955;1,11013E+14
3194;boat_141;June;OTB;VL1824;PORTO SANTO STEFANO;7;1955;8,93164E+14
3194;boat_141;September;OTB;VL1824;PORTO SANTO STEFANO;9;1955;3,28857E+13
3194;boat_146;September;OTB;VL1824;PORTO SANTO STEFANO;9;1955;4,33313E+14
3194;boat_147;September;OTB;VL1824;PORTO ERCOLE;10;1955;1,75515E+14
3194;boat_148;September;OTB;VL1824;PORTO SANTO STEFANO;11;1955;1,78794E+14
3194;boat_22;September;OTB;VL1824;PORTO SANTO STEFANO;14;1955;6,67194E+14
3194;boat_22;June;OTB;VL1824;PORTO SANTO STEFANO;10;1955;7,58781E+14
3194;boat_48;September;OTB;VL1824;PORTO SANTO STEFANO;8;1955;8,14518E+14
3194;boat_75;September;OTB;VL1824;PORTO SANTO STEFANO;8;1955;1,06607E+14
3195;boat_141;June;OTB;VL1824;PORTO SANTO STEFANO;7;1,8327E+13;7,60717E+14
3195;boat_141;September;OTB;VL1824;PORTO SANTO STEFANO;9;1,8327E+13;1,38552E+14
3195;boat_141;July;OTB;VL1824;PORTO SANTO STEFANO;9;1,8327E+13;4,16785E+14
3195;boat_141;August;OTB;VL1824;PORTO SANTO STEFANO;8;1,8327E+13;0
3195;boat_146;September;OTB;VL1824;PORTO SANTO STEFANO;9;1,8327E+13;2,93402E+14
3195;boat_22;June;OTB;VL1824;PORTO SANTO STEFANO;10;1,8327E+13;1,93878E+14
3195;boat_22;September;OTB;VL1824;PORTO SANTO STEFANO;14;1,8327E+13;5,04454E+14
3195;boat_48;September;OTB;VL1824;PORTO SANTO STEFANO;8;1,8327E+13;7,78822E+14
3195;boat_75;September;OTB;VL1824;PORTO SANTO STEFANO;8;1,8327E+13;0
3195;boat_75;July;OTB;VL1824;PORTO SANTO STEFANO;7;1,8327E+13;1,35111E+14
3195;boat_75;August;OTB;VL1824;PORTO SANTO STEFANO;8;1,8327E+13;0
3195;boat_84;July;OTB;VL1824;PORTO SANTO STEFANO;12;1,8327E+13;2,70223E+14
3196;boat_1;May;OTB;VL1824;PORTO SANTO STEFANO;8;192;1,04344E+14
3196;boat_141;May;OTB;VL1824;PORTO SANTO STEFANO;7;192;4,57301E+14
3196;boat_141;August;OTB;VL1824;PORTO SANTO STEFANO;8;192;0
3196;boat_141;June;OTB;VL1824;PORTO SANTO STEFANO;7;192;0
3196;boat_148;May;OTB;VL1824;PORTO SANTO STEFANO;8;192;2,23764E+14
3196;boat_22;May;OTB;VL1824;PORTO SANTO STEFANO;14;192;2,33098E+14
3196;boat_22;August;OTB;VL1824;PORTO SANTO STEFANO;12;192;0
3196;boat_22;June;OTB;VL1824;PORTO SANTO STEFANO;10;192;0
3198;boat_147;April;OTB;VL1824;PORTO ERCOLE;9;237;4,88408E+14
3198;boat_22;April;OTB;VL1824;PORTO SANTO STEFANO;14;237;2,56447E+14
3198;boat_80;April;OTB;VL1824;PORTO SANTO STEFANO;10;237;4,08104E+14
3199;boat_141;July;OTB;VL1824;PORTO SANTO STEFANO;9;3,20574E+14;6,54923E+14
3199;boat_141;August;OTB;VL1824;PORTO SANTO STEFANO;8;3,20574E+14;1,75684E+14
3199;boat_146;August;OTB;VL1824;PORTO SANTO STEFANO;6;3,20574E+14;3,22682E+14
3199;boat_146;July;OTB;VL1824;PORTO SANTO STEFANO;8;3,20574E+14;1,68987E+14
3199;boat_147;July;OTB;VL1824;PORTO ERCOLE;10;3,20574E+14;7,29069E+14
3199;boat_147;March;OTB;VL1824;PORTO ERCOLE;5;3,20574E+14;1,51861E+14
3199;boat_147;August;OTB;VL1824;PORTO ERCOLE;8;3,20574E+14;1,69604E+13
3199;boat_21;July;OTB;VL1824;PORTO SANTO STEFANO;6;3,20574E+14;1,41842E+13
3199;boat_22;July;OTB;VL1824;PORTO SANTO STEFANO;13;3,20574E+14;2,10121E+14
3199;boat_22;March;OTB;VL1824;PORTO SANTO STEFANO;11;3,20574E+14;1,77194E+14
3199;boat_22;August;OTB;VL1824;PORTO SANTO STEFANO;12;3,20574E+14;4,45268E+14
3199;boat_75;July;OTB;VL1824;PORTO SANTO STEFANO;7;3,20574E+14;1,2173E+14
3199;boat_75;August;OTB;VL1824;PORTO SANTO STEFANO;8;3,20574E+14;3,39594E+14
3200;boat_141;February;OTB;VL1824;PORTO SANTO STEFANO;8;3,31387E+14;1,73949E+14
3200;boat_141;July;OTB;VL1824;PORTO SANTO STEFANO;9;3,31387E+14;0
3200;boat_141;August;OTB;VL1824;PORTO SANTO STEFANO;8;3,31387E+14;2,41271E+14
3200;boat_141;September;OTB;VL1824;PORTO SANTO STEFANO;9;3,31387E+14;4,11358E+14
3200;boat_146;April;OTB;VL1824;PORTO SANTO STEFANO;7;3,31387E+14;3,00646E+14
3200;boat_146;June;OTB;VL1824;PORTO SANTO STEFANO;7;3,31387E+14;3,77517E+14
3200;boat_146;July;OTB;VL1824;PORTO SANTO STEFANO;8;3,31387E+14;0
3200;boat_146;August;OTB;VL1824;PORTO SANTO STEFANO;6;3,31387E+14;1,19215E+14
3200;boat_147;July;OTB;VL1824;PORTO ERCOLE;10;3,31387E+14;0
3200;boat_147;September;OTB;VL1824;PORTO ERCOLE;10;3,31387E+14;9,98347E+14
3200;boat_148;June;OTB;VL1824;PORTO SANTO STEFANO;6;3,31387E+14;3,11544E+14
3200;boat_148;July;OTB;VL1824;PORTO SANTO STEFANO;8;3,31387E+14;0
3200;boat_21;July;OTB;VL1824;PORTO SANTO STEFANO;6;3,31387E+14;0
3200;boat_22;February;OTB;VL1824;PORTO SANTO STEFANO;11;3,31387E+14;4,05336E+14
3200;boat_22;May;OTB;VL1824;PORTO SANTO STEFANO;14;3,31387E+14;9,20458E+14
3200;boat_22;August;OTB;VL1824;PORTO SANTO STEFANO;12;3,31387E+14;4,91576E+14
3200;boat_22;April;OTB;VL1824;PORTO SANTO STEFANO;14;3,31387E+14;6,89212E+14
3200;boat_22;June;OTB;VL1824;PORTO SANTO STEFANO;10;3,31387E+14;1,46042E+14
3200;boat_22;July;OTB;VL1824;PORTO SANTO STEFANO;13;3,31387E+14;0
3200;boat_7;January;OTB;VL2440;PORTO SANTO STEFANO;16;3,31387E+14;1,30443E+14
3200;boat_75;December;OTB;VL1824;PORTO SANTO STEFANO;8;3,31387E+14;8,82694E+14
3200;boat_75;February;OTB;VL1824;PORTO SANTO STEFANO;9;3,31387E+14;2,00589E+14
3200;boat_75;May;OTB;VL1824;PORTO SANTO STEFANO;8;3,31387E+14;3,51236E+14
3200;boat_75;August;OTB;VL1824;PORTO SANTO STEFANO;8;3,31387E+14;1,01578E+14
3200;boat_75;July;OTB;VL1824;PORTO SANTO STEFANO;7;3,31387E+14;0
3200;boat_80;June;OTB;VL1824;PORTO SANTO STEFANO;9;3,31387E+14;3,09878E+14
3200;boat_80;February;OTB;VL1824;PORTO SANTO STEFANO;12;3,31387E+14;3,52752E+14
3201;boat_1;July;OTB;VL1824;PORTO SANTO STEFANO;12;3,69591E+14;3,09698E+14
3201;boat_141;December;OTB;VL1824;PORTO SANTO STEFANO;9;3,69591E+14;1,21571E+14
3201;boat_141;May;OTB;VL1824;PORTO SANTO STEFANO;7;3,69591E+14;1,21643E+14
3201;boat_141;March;OTB;VL1824;PORTO SANTO STEFANO;6;3,69591E+14;2,89124E+14
3201;boat_141;July;OTB;VL1824;PORTO SANTO STEFANO;9;3,69591E+14;6,51502E+14
3201;boat_146;November;OTB;VL1824;PORTO SANTO STEFANO;6;3,69591E+14;2,31542E+14
3201;boat_146;December;OTB;VL1824;PORTO SANTO STEFANO;8;3,69591E+14;1,73459E+14
3201;boat_146;May;OTB;VL1824;PORTO SANTO STEFANO;8;3,69591E+14;8,01402E+14
3201;boat_146;March;OTB;VL1824;PORTO SANTO STEFANO;11;3,69591E+14;1,9048E+14
3201;boat_146;July;OTB;VL1824;PORTO SANTO STEFANO;8;3,69591E+14;3,21915E+14
3201;boat_147;May;OTB;VL1824;PORTO ERCOLE;10;3,69591E+14;3,93628E+14
3201;boat_147;December;OTB;VL1824;PORTO ERCOLE;9;3,69591E+14;9,37553E+14
3201;boat_147;July;OTB;VL1824;PORTO ERCOLE;10;3,69591E+14;3,16233E+14
3201;boat_148;May;OTB;VL1824;PORTO SANTO STEFANO;8;3,69591E+14;3,30675E+14
3201;boat_148;July;OTB;VL1824;PORTO SANTO STEFANO;8;3,69591E+14;1,06263E+13
3201;boat_21;May;OTB;VL1824;PORTO SANTO STEFANO;5;3,69591E+14;3,36334E+14
3201;boat_22;May;OTB;VL1824;PORTO SANTO STEFANO;14;3,69591E+14;1,72234E+14
3201;boat_22;July;OTB;VL1824;PORTO SANTO STEFANO;13;3,69591E+14;5,53478E+14
3201;boat_23;May;OTB;VL1824;PORTO SANTO STEFANO;;3,69591E+14;3,90047E+14
3201;boat_23;November;OTB;VL1824;PORTO SANTO STEFANO;;3,69591E+14;4,18663E+14
3201;boat_27;March;OTB;VL1824;PORTO SANTO STEFANO;5;3,69591E+14;1,55007E+14
3201;boat_75;July;OTB;VL1824;PORTO SANTO STEFANO;7;3,69591E+14;3,16801E+14
3201;boat_75;December;OTB;VL1824;PORTO SANTO STEFANO;8;3,69591E+14;2,72708E+14
3201;boat_80;March;OTB;VL1824;PORTO SANTO STEFANO;10;3,69591E+14;6,25406E+14
3201;boat_84;December;OTB;VL1824;PORTO SANTO STEFANO;10;3,69591E+14;5,45417E+14
3202;boat_137;December;OTB;VL1218;PORTO ERCOLE;9;4,25314E+14;1,04699E+13
3202;boat_137;September;OTB;VL1218;PORTO ERCOLE;15;4,25314E+14;1,28966E+14
3202;boat_137;March;OTB;VL1218;PORTO ERCOLE;10;4,25314E+14;3,06334E+14
3202;boat_137;April;OTB;VL1218;PORTO ERCOLE;11;4,25314E+14;2,83859E+14
3202;boat_137;July;OTB;VL1218;PORTO ERCOLE;11;4,25314E+14;1,18433E+14
3202;boat_137;August;OTB;VL1218;PORTO ERCOLE;16;4,25314E+14;1,92165E+13
3202;boat_141;September;OTB;VL1824;PORTO SANTO STEFANO;9;4,25314E+14;3,00011E+14
3202;boat_141;March;OTB;VL1824;PORTO SANTO STEFANO;6;4,25314E+14;4,49624E+14
3202;boat_141;May;OTB;VL1824;PORTO SANTO STEFANO;7;4,25314E+14;4,44206E+14
3202;boat_141;December;OTB;VL1824;PORTO SANTO STEFANO;9;4,25314E+14;2,38966E+14
3202;boat_141;February;OTB;VL1824;PORTO SANTO STEFANO;8;4,25314E+14;2,95461E+14
3202;boat_146;September;OTB;VL1824;PORTO SANTO STEFANO;9;4,25314E+14;1,1428E+14
3202;boat_146;February;OTB;VL1824;PORTO SANTO STEFANO;6;4,25314E+14;7,29955E+14
3202;boat_147;September;OTB;VL1824;PORTO ERCOLE;10;4,25314E+14;2,51296E+14
3202;boat_147;December;OTB;VL1824;PORTO ERCOLE;9;4,25314E+14;5,79959E+14
3202;boat_147;February;OTB;VL1824;PORTO ERCOLE;7;4,25314E+14;1,43414E+13
3202;boat_148;May;OTB;VL1824;PORTO SANTO STEFANO;8;4,25314E+14;2,12304E+14
3202;boat_166;December;OTB;VL2440;PORTOFERRAIO;6;4,25314E+14;3,22671E+14
3202;boat_22;March;OTB;VL1824;PORTO SANTO STEFANO;11;4,25314E+14;2,5465E+14
3202;boat_22;December;OTB;VL1824;PORTO SANTO STEFANO;15;4,25314E+14;4,51693E+14
3202;boat_22;September;OTB;VL1824;PORTO SANTO STEFANO;14;4,25314E+14;2,66066E+13
3202;boat_22;February;OTB;VL1824;PORTO SANTO STEFANO;11;4,25314E+14;1,25503E+14
3202;boat_23;September;OTB;VL1824;PORTO SANTO STEFANO;;4,25314E+14;3,60251E+12
3202;boat_23;March;OTB;VL1824;PORTO SANTO STEFANO;;4,25314E+14;5,76688E+14
3202;boat_27;March;OTB;VL1824;PORTO SANTO STEFANO;5;4,25314E+14;7,23164E+13
3202;boat_27;February;OTB;VL1824;PORTO SANTO STEFANO;5;4,25314E+14;5,94015E+14
3202;boat_31;December;OTB;VL1218;PORTO SANTO STEFANO;14;4,25314E+14;1,58478E+14
3202;boat_80;March;OTB;VL1824;PORTO SANTO STEFANO;10;4,25314E+14;2,43146E+14
3202;boat_84;December;OTB;VL1824;PORTO SANTO STEFANO;10;4,25314E+14;2,67254E+13
3203;boat_116;December;OTB;VL2440;GIGLIO;2;5,35583E+14;8,2879E+14
3203;boat_137;September;OTB;VL1218;PORTO ERCOLE;15;5,35583E+14;3,27756E+14
3203;boat_147;August;OTB;VL1824;PORTO ERCOLE;8;5,35583E+14;6,76294E+14
3203;boat_166;June;OTB;VL2440;PORTOFERRAIO;3;5,35583E+14;1,46657E+14
3203;boat_166;December;OTB;VL2440;PORTOFERRAIO;6;5,35583E+14;3,9169E+14
3203;boat_230;June;OTB;VL2440;PORTOFERRAIO;2;5,35583E+14;9,56329E+14
3203;boat_230;December;OTB;VL2440;PORTOFERRAIO;4;5,35583E+14;7,66245E+14
3203;boat_34;June;OTB;VL2440;PORTOFERRAIO;2;5,35583E+14;1,46337E+14
3203;boat_34;December;OTB;VL2440;PORTOFERRAIO;4;5,35583E+14;3,12667E+14
3203;boat_35;December;OTB;VL2440;PORTOFERRAIO;4;5,35583E+14;4,22249E+14
3204;boat_116;July;OTB;VL2440;GIGLIO;1;715;2,19846E+14
3204;boat_120;July;OTB;VL2440;GIGLIO;3;715;1,47776E+14
3204;boat_166;July;OTB;VL2440;PORTOFERRAIO;6;715;1,03901E+14
3204;boat_230;July;OTB;VL2440;PORTOFERRAIO;5;715;6,77519E+14
3204;boat_33;July;OTB;VL2440;PORTOFERRAIO;4;715;7,44942E+13
3204;boat_34;July;OTB;VL2440;PORTOFERRAIO;4;715;6,22039E+14
3204;boat_35;July;OTB;VL2440;PORTOFERRAIO;2;715;5,22697E+14
3242;boat_104;August;OTB;VL1218;LIVORNO;7;6,31053E+14;0
3242;boat_104;June;OTB;VL1218;LIVORNO;7;6,31053E+14;1,77012E+14
3242;boat_122;May;OTB;VL1824;LIVORNO;5;6,31053E+14;2,51503E+13
3242;boat_122;January;OTB;VL1824;LIVORNO;5;6,31053E+14;1,99301E+13
3242;boat_150;August;OTB;VL1218;LIVORNO;9;6,31053E+14;0
3242;boat_150;June;OTB;VL1218;LIVORNO;7;6,31053E+14;2,16569E+14
